displacement,true_force,predicted_force
7.12952,0.9554696,0.96480405
7.1535406,0.96735144,0.9897239
7.1537595,0.9619396,0.9675413
7.1537595,0.9587742,0.95703316
7.1538095,0.96254647,0.967738
7.1539454,0.959447,0.95126146
7.154519,0.96292466,0.9701753
7.1553698,0.96298563,0.9779585
7.155616,0.96638936,0.97160083
7.1556897,0.96469027,0.9680827
7.15599,0.9649244,0.9749247
7.15622,0.965961,0.977051
7.157425,0.9596808,0.96190244
7.1576457,0.9598578,0.9613884
7.157765,0.96340233,0.9722963
7.1612005,0.9637959,0.9796066
7.1620793,0.9649074,0.9731422
7.16219,0.9593932,0.9490781
7.1630206,0.96363574,0.9686019
7.1634493,0.9636752,0.97584605
7.1662297,0.96175957,0.97229356
7.1677294,0.9603255,0.9573303
7.1679,0.9662305,0.9812875
7.170066,0.9603292,0.9690744
7.172126,0.9657703,0.97402495
7.179355,0.9438377,0.9415082
7.1925592,0.9660285,0.97490555
7.1932797,0.9601587,0.96330285
7.1936407,0.9654582,0.96818614
7.193665,0.9668412,0.9682875
7.1936994,0.9664571,0.9717663
7.1942143,0.96554875,0.9718829
7.19439,0.96437645,0.96970004
7.1948004,0.966616,0.9696917
7.195495,0.9669402,0.9716837
7.195876,0.96582586,0.9758846
7.196415,0.9688705,0.9790098
7.196601,0.9693317,0.9812141
7.1967397,0.9664038,0.9749151
7.197564,0.9684563,0.9633512
7.1986895,0.9649912,0.9656108
7.2004004,0.96552205,0.9711813
7.2025404,0.9684487,0.97037655
7.20356,0.96730316,0.97248787
7.204525,0.9490939,0.9547724
7.2057,0.955706,0.9585872
7.2071996,0.96682674,0.96431863
7.2200155,0.94892377,0.94594526
7.23352,0.97087765,0.97386354
7.2337,0.969068,0.9725016
7.23386,0.96820307,0.9657571
7.234046,0.96903545,0.97434604
7.234399,0.96811914,0.97388333
7.2344594,0.9706787,0.9782973
7.2349806,0.9691462,0.9806351
7.23537,0.9721341,0.9758328
7.23552,0.97386825,0.98826045
7.2357297,0.9746587,0.9961062
7.2358294,0.97448766,0.9797248
7.2358656,0.9693335,0.96932083
7.237426,0.9686858,0.9702014
7.24031,0.9712912,0.9752029
7.2411604,0.9719234,0.99269015
7.2427297,0.97162277,0.97430164
7.2440495,0.9725425,0.9838173
7.2448,0.9699465,0.97153014
7.2450647,0.97482103,0.9902977
7.27362,0.9750151,0.97675014
7.2741895,0.97314394,0.9799512
7.2742,0.97350687,0.9701366
7.274276,0.9696158,0.9720382
7.274525,0.973749,0.96359116
7.274726,0.975766,0.9881887
7.274975,0.9744767,0.9726555
7.275176,0.97512954,0.9781271
7.2752995,0.9746235,0.97590655
7.275315,0.9736621,0.9781517
7.2785997,0.9740503,0.9744591
7.28003,0.974988,0.9791942
7.2800794,0.9754037,0.98744744
7.2814555,0.9758991,0.9916276
7.284195,0.9769837,0.9940775
7.29002,0.97157377,0.9816725
7.2988896,0.9576107,0.95453423
7.3115697,0.9729757,0.9780224
7.3148108,0.9775643,0.96769816
7.315116,0.97985536,0.99232084
7.3154798,0.977901,0.97959256
7.317481,0.9805944,0.98954374
7.321125,0.9794478,0.9833169
7.3217397,0.98017675,1.0010086
7.3218393,0.97787404,0.98182285
7.329919,0.97619647,0.9858516
7.3368497,0.9791416,0.9856944
7.3532643,0.9834279,0.98515373
7.3533945,0.98323673,0.9877548
7.353751,0.9831201,0.98262566
7.353825,0.97778267,0.980582
7.35384,0.98418957,0.98662853
7.3538504,0.9821565,0.98520964
7.3548007,0.98304355,0.98388034
7.356019,0.98596895,1.0080887
7.3562307,0.9830377,0.9858769
7.3564754,0.9827819,0.9922414
7.3580503,0.9838904,0.9785453
7.36145,0.98406965,0.9995982
7.3639493,0.98346525,0.9878157
7.3648,0.966717,0.97197765
7.3653994,0.98574543,1.0019125
7.3664007,0.98215586,0.9874571
7.3666544,0.9837716,0.99343413
7.3857546,0.9822887,0.9810623
7.3923254,0.98688924,0.9933318
7.394349,0.9860489,0.9757891
7.3946,0.98635536,0.98480123
7.395275,0.98910505,0.99581504
7.3954096,0.98794335,1.0002152
7.3955107,0.9875986,0.9930203
7.3956,0.98637134,0.98987085
7.3956995,0.9861469,0.9888838
7.39642,0.98554885,0.98409694
7.3977804,0.98810124,0.99699545
7.39973,0.98336285,0.9812178
7.40485,0.9889766,0.99998903
7.4055796,0.9898052,1.0057846
7.4309454,0.9919676,0.99714273
7.4324193,0.9870089,0.98976225
7.4330707,0.99096346,0.9949711
7.4333997,0.99094707,1.0006233
7.43399,0.99108297,0.99845976
7.434289,0.9916795,0.9956203
7.4347196,0.9934706,1.0171472
7.4347196,0.99285376,1.0058033
7.435851,0.9916049,0.99299836
7.43687,0.9933606,1.0161179
7.4372206,0.99276394,1.0059245
7.4384394,0.991256,0.9861396
7.442321,0.9921448,1.001554
7.4455495,0.991283,0.99316925
7.44822,0.9909007,0.98731667
7.4730997,0.9956078,0.9949881
7.473731,0.996252,0.99979043
7.4737353,0.99556345,0.99929714
7.4742246,0.99160045,0.9934454
7.4752893,0.995213,1.0008237
7.4755144,0.9965964,1.0116029
7.4755144,0.99622643,1.0038834
7.4756093,0.99590784,1.0060538
7.4757605,0.99483085,1.0113856
7.4758,0.99584854,0.99043125
7.47586,0.9954095,1.0199833
7.476899,0.9958173,0.99463975
7.48064,0.9957033,0.99919724
7.481551,0.99529374,1.0115267
7.4827695,0.9970307,0.9976564
7.48632,0.99493694,0.9998577
7.4878,0.9951895,0.99151284
7.513831,1.0,1.0248266
7.5141497,1.0,1.0028856
7.5145993,1.0,0.9969289
7.515586,1.0,1.0154855
7.515891,1.0,1.0020334
7.515915,1.0,1.0239493
7.5159993,1.0,1.0155524
7.5165796,1.0,0.9987792
7.51675,1.0,0.99658066
7.5179706,1.0,1.0086932
7.5187993,1.0,0.9991178
7.51994,1.0,1.0032991
7.52216,1.0,1.0027348
7.5229,1.0,0.98826694
7.5238996,1.0,0.9980232
7.525925,1.0,0.99810064
7.5262,1.0,1.0101326
7.5319295,1.0,1.0090672
7.5547795,1.0,1.002007
7.5549893,0.9872354,0.99221253
7.5700407,1.0,1.0108775
7.5767794,1.0,1.0037355
7.699475,1.0,0.99777395
